School ID,Name of School,"Elementary, Middle, or High School",CPS Performance Policy Status,Healthy Schools Certified?,Safety Icon ,Safety Score,Family Involvement Score,Environment Icon ,Environment Score,Instruction Icon ,Instruction Score,Leaders Icon ,Leaders Score ,Teachers Icon ,Teachers Score,Parent Engagement Icon ,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,Average Student Attendance,Rate of Misconducts (per 100 students) ,Average Teacher Attendance,Individualized Education Program Compliance Rate ,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read % ,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading % ,ISAT Value Add Math,ISAT Value Add Read,Students Taking  Algebra %,Students Passing  Algebra %,9th Grade EXPLORE (2009) ,9th Grade EXPLORE (2010) ,10th Grade PLAN (2009) ,10th Grade PLAN (2010) ,Net Change EXPLORE and PLAN,11th Grade Average ACT (2011) ,Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment (number of students) ,Latitude,Longitude
609738,Lincoln Park High School,HS,Not on Probation,No,Strong,65,61,Average,44,Average,49,Average,45,Average,45,NDA,NDA,NDA,NDA,84.6,9.2,96,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,17.7,18,18.6,19,1.3,21.6,3,53.6,77.9,75.5,2342,41.91830362,-87.64597389
610125,Irma C Ruiz Elementary School,ES,Not on Probation,Yes,Average,57,59,Average,57,Strong,62,Average,51,Average,56,Average,50,Average,51,95.5,15.9,95,95.2,55.8,40.7,19.4,26.4,44,41.9,38.9,33.6,57.5,48.5,10.7,27.2,10.7,12.8,-0.4,0.4,28.8,16.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,916,41.84809742,-87.68078114
610009,Galileo Math & Science Scholastic Academy Elementary School,ES,Not on Probation,No,Strong,65,52,Average,40,Average,42,Average,56,Weak,33,Average,49,Average,50,95,3.1,97,100,77.3,60.5,54.7,55.4,68.7,68.2,55.6,59.5,66.3,56.6,33.3,41.7,26.5,22.3,-1,-0.8,33.3,78.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,606,41.87124634,-87.65340205
610369,Mahalia Jackson Elementary School,ES,Probation,No,Weak,38,NDA,Average,54,Strong,66,NDA,NDA,NDA,NDA,Weak,46,Average,51,92.5,35.7,94.6,96.6,57.8,44.4,14.8,24.4,47.8,44.6,24.4,31.1,54.2,48.1,6.7,6.9,7.6,9.2,-0.3,0.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,323,41.73409818,-87.64675679
609884,William E Dever Elementary School,ES,Not on Probation,No,Strong,67,66,Strong,60,Strong,78,Weak,37,Weak,36,Average,50,Average,48,95.5,2.1,95.9,100,71.1,34.9,60.8,51.1,62.9,66.3,73.5,57.6,68.6,63.8,20,46.7,31.5,27.9,0.4,1.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,843,41.94254335,-87.813168
609899,Christian Ebinger Elementary School,ES,Not on Probation,No,Strong,78,72,Strong,66,Average,50,Weak,26,Strong,62,Average,52,Weak,43,95.9,9.3,95.2,97,84.7,61.5,81.2,68.5,63.3,82.2,77.4,69.4,56.8,70.1,34.5,53.4,50.6,40.2,0.5,1.4,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,650,42.00443557,-87.81116435
610096,Florence Nightingale Elementary School,ES,Not on Probation,No,Weak,35,54,Average,40,Average,48,Strong,68,Strong,72,Average,48,Average,48,95.6,9.4,95.8,99.4,57.1,35.1,38.7,25.6,48.7,61.6,32.4,29.1,47.7,54.1,10.7,17.4,11.3,8.2,-0.8,-1.2,23.3,32.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1382,41.79774019,-87.68917624
609849,George F Cassell Elementary School,ES,Not on Probation,No,Strong,76,67,Average,57,Weak,36,Strong,66,Strong,61,Average,52,Weak,46,94.4,13.8,95.1,98.9,62.6,40,48.5,54.7,57.5,66.3,43.6,61,57.3,63.6,20.5,54.5,24.9,24.5,-0.6,-0.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,358,41.68733881,-87.70325179
609691,North-Grand High School,HS,Probation,No,Average,42,NDA,Weak,39,Weak,25,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,88.6,15.3,95.6,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,13.3,12.8,14.1,14.2,0.9,15.4,1.3,15.8,69.7,41.3,883,41.91170094,-87.73525151
610165,Franz Peter Schubert Elementary School,ES,Probation,No,NDA,,31,NDA,,NDA,,Weak,32,Weak,26,Average,47,Average,49,95.8,2.1,97,100,73.2,35.9,37.4,27.3,49.5,56.4,NDA,NDA,NDA,NDA,NDA,NDA,10.6,10.2,-0.2,-1.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,949,41.93038593,-87.76115305
610266,Dumas Technology Academy,ES,Probation,No,Very Weak,19,NDA,Weak,25,Average,49,NDA,NDA,NDA,NDA,Average,48,Average,53,92.5,38.4,95.6,98.1,63.6,12,22,18.8,61.6,63.7,20,22.4,61,53.7,15.9,40.9,8.3,5.8,-0.2,-0.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,381,41.77350389,-87.60105531
610092,Henry H Nash Elementary School,ES,Probation,No,Average,41,NDA,Strong,68,Strong,76,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,95.1,27.9,95.8,100,48.6,46.4,22.4,18.9,60.4,59.1,27.1,19.5,74.6,60.7,5.1,7.5,7.1,6,0.6,-0.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,393,41.89214724,-87.74720292
610176,John D Shoop Math-Science Technical Academy Elementary School,ES,Probation,No,Weak,32,47,Average,43,Average,51,Average,53,Average,42,Average,52,Strong,54,93.2,40.8,96.3,86.9,75.9,67.7,34.5,27.9,50,52.2,44.2,34.2,50.6,48.3,13.8,13.6,12.9,8.3,0.6,-0.2,4.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,553,41.69093337,-87.65870614
610389,Orr Academy High School,HS,Probation,No,NDA,,NDA,NDA,,NDA,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,66.3,10.2,95,99.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,11.7,12,13.6,13.3,1.6,15.1,1.5,5.8,NDA,51.9,831,41.89444828,-87.72620305
610248,Chicago Academy Elementary School,ES,Not on Probation,No,Strong,66,NDA,Average,40,Weak,22,NDA,NDA,NDA,NDA,Average,47,Average,51,96.3,6,96.1,100,NDA,NDA,66.3,62.6,66.7,68.8,62.9,64.9,57.5,62.4,26.7,46.7,41.9,30.3,-0.1,1.8,50,53.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,601,41.94215439,-87.77650575
610055,Michael Faraday Elementary School,ES,Not on Probation,No,Weak,35,NDA,Strong,65,Strong,66,NDA,NDA,NDA,NDA,Average,50,Average,50,93.3,39.4,94.6,100,56.4,34,34.4,17.2,53.2,73.3,59.8,22.9,80.6,63.5,17.1,17.1,17.9,7,1.7,-1.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,194,41.87974117,-87.70808199
610110,Ida B Wells Preparatory Elementary Academy,ES,Probation,No,Average,49,NDA,Strong,64,Very Strong,93,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,93.2,9.5,92.8,100,80.9,NDA,24.7,26.3,41.3,60.5,49.3,42.3,58.8,57.4,8.3,37.5,15.3,10.1,0.3,-0.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,215,41.82390751,-87.61978794
610053,Marquette Elementary School,ES,Probation,No,Very Weak,15,NDA,Very Weak,17,Very Weak,17,NDA,NDA,NDA,NDA,Weak,43,Weak,46,93.1,64.6,95.3,99.3,54.4,21.8,22.6,16.2,42,40,14.2,16.2,31.2,40.2,4.2,13.2,6.8,4.6,-1.4,-0.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1390,41.77390682,-87.6970673
609702,Richard T Crane Technical Preparatory High School,HS,Probation,No,Average,43,NDA,Average,50,Average,48,NDA,NDA,NDA,NDA,Average,47,Weak,46,57.9,19.9,93.9,99.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,12,11.9,13.2,13.6,1.6,14,0.8,3.7,48,32.6,478,41.87747384,-87.68324922
609986,Charles R Henderson Elementary School,ES,Probation,No,Very Weak,16,NDA,Weak,32,Weak,38,NDA,NDA,NDA,NDA,Weak,46,Weak,44,89.2,80.6,93.6,100,38.8,23.1,21.6,18,52.8,55.9,18.8,14.4,60.6,45.3,4.4,17.8,4.8,2.6,-0.1,-0.6,8.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,407,41.79061716,-87.67192466
610342,Albert R Sabin Elementary Magnet School,ES,Probation,No,Strong,67,NDA,Weak,30,Very Weak,18,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,94.7,28.1,95,100,56.3,NDA,33.5,33.5,49.5,49.5,27.4,39.3,35.5,44.4,25,23.4,18,12.8,-1.8,0.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,620,41.90684338,-87.68304259
609803,James G Blaine Elementary School,ES,Not on Probation,No,Very Strong,99,NDA,Strong,76,Strong,74,NDA,NDA,NDA,NDA,Weak,40,Weak,46,96.4,2.1,96,88.4,87.5,62.6,88.6,78.5,61.7,62.8,81.9,79.9,56.3,63.6,53.6,73.2,61.3,50.1,0.9,-0.4,50,63.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,923,41.95080812,-87.66495825
610253,Julia C Lathrop Elementary School,ES,Probation,No,Strong,67,NDA,Average,58,Weak,26,NDA,NDA,NDA,NDA,Weak,40,Average,50,90.5,113.5,95.5,100,38.5,NDA,19.5,13.2,45.5,34.1,18.4,34.7,35,61.1,7.7,3.8,5.9,4,-1.7,-0.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,83,41.86119482,-87.7093241
610321,Thurgood Marshall Middle School,MS,Probation,No,Weak,39,NDA,Very Weak,11,Very Weak,1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,94,18.1,96,97.2,NDA,NDA,NDA,NDA,NDA,NDA,44.8,35.7,47.2,50.9,20.5,19.9,18.6,4,-1.7,-2.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,435,41.9520236,-87.72035833
609820,Augustus H Burley Elementary School,ES,Not on Probation,No,Very Strong,99,NDA,Strong,78,Strong,65,NDA,NDA,NDA,NDA,Strong,59,Average,49,96.5,0.7,95,97.9,69.4,47,64.5,70.2,51.2,66.7,69.4,75,62.9,67.3,50,69.6,54.2,53.3,1.3,2.1,35.7,80,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,572,41.93796493,-87.66985204
609867,Peter Cooper Elementary Dual Language Academy,ES,Not on Probation,No,NDA,,NDA,NDA,,NDA,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,96.2,5.7,96.3,100,62.7,28.7,37.1,26.1,43.5,44.6,NDA,NDA,NDA,NDA,NDA,NDA,9.6,10.7,0.5,1.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,709,41.85605839,-87.66724753
610083,Daniel C Beard Elementary School,ES,Not Applicable,No,NDA,,NDA,NDA,,NDA,,NDA,NDA,NDA,NDA,Strong,57,Strong,58,91.9,0,94.3,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,160,41.97009738,-87.78963691
610159,Jonathan Y Scammon Elementary School,ES,Not on Probation,No,Average,44,NDA,Weak,21,Weak,20,NDA,NDA,NDA,NDA,Average,48,Weak,44,95.9,8,95.3,100,69.6,39.3,32.4,27.7,50.9,52.2,39.1,33,61.5,60.5,14.7,33.7,14.8,11.9,-0.6,0.2,19.4,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,937,41.94164944,-87.73222901
609866,John C Coonley Elementary School,ES,Not on Probation,No,Very Strong,87,90,Strong,65,Weak,39,Strong,65,Average,56,Strong,58,Strong,55,95.9,1.4,96.5,100,90.1,52.9,72.6,66.7,61.4,65.8,64.8,64.8,53.8,63.5,27.8,50,45.3,39,-0.7,0.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,668,41.95554905,-87.68380195
610182,Hannah G Solomon Elementary School,ES,Not on Probation,No,Strong,78,96,Strong,67,Strong,62,Strong,75,Strong,62,Average,52,Average,51,95.8,0.8,95.7,99,71.2,51.1,74.4,63.6,59.1,70,73.9,72.8,75,67.4,45.5,63.6,52.4,42.8,0.6,-0.2,45.5,93.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,363,41.99397007,-87.72407991
610157,Sidney Sawyer Elementary School,ES,Not on Probation,No,Average,57,30,Average,41,Weak,39,Weak,24,Weak,29,Average,49,Average,52,96.8,7.4,96.4,100,67.8,NDA,37,34.9,58.5,65.8,36.8,44.2,57.5,54.1,19.1,27,18.7,12.7,-0.4,0.4,17.6,82.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1846,41.79752155,-87.70504311
610082,Mount Greenwood Elementary School,ES,Not on Probation,No,Very Strong,84,NDA,Average,58,Weak,38,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,96,2.9,96.1,98.5,85.8,NDA,64.6,71.2,66.9,63.1,72,71.6,63.1,51.6,41.3,65.3,39.5,39.2,-0.1,0.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,909,41.69574845,-87.70577383
610249,Talman Elementary School,ES,Not on Probation,No,Very Strong,99,99,Very Strong,99,Very Strong,99,Very Strong,85,Very Strong,81,Strong,57,Average,48,96.2,9.2,95.5,100,50.6,NDA,54.7,22.6,71.6,75,56,42.2,76.7,62.8,11.1,25.9,27.3,16.5,0.5,0.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,376,41.79407382,-87.6902983
610237,Ludwig Van Beethoven Elementary School,ES,Probation,No,Average,40,NDA,Average,58,Average,59,NDA,NDA,NDA,NDA,Weak,46,Average,52,93.7,11.4,94.7,98.7,58.3,72.6,18.7,18.2,43.1,44.2,33.8,12.5,54.5,39.2,NDA,NDA,16.5,4,0.7,-0.8,39.1,70.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,411,41.80910779,-87.62711401
610312,Mary E McDowell Elementary School,ES,Not on Probation,No,NDA,,49,NDA,,NDA,,Strong,74,Average,53,NDA,NDA,NDA,NDA,95.5,3.1,96.1,100,79.3,53.8,39,54.2,50.8,64.4,NDA,NDA,NDA,NDA,NDA,NDA,21,16.1,0,-0.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,188,41.7331047,-87.58960096
610104,William J Onahan Elementary School,ES,Not on Probation,No,Strong,64,59,Weak,29,Weak,27,Weak,32,Weak,39,Average,47,Weak,44,95.7,6.9,96.1,98.8,76.8,56.2,62.7,61.2,40.8,53.9,60.2,63.8,49.7,44.8,44,54,35.1,29.6,0.2,0,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,687,41.99381787,-87.79308113
610109,William Bishop Owen Scholastic Academy Elementary School,ES,Not on Probation,No,Average,49,61,Weak,39,Average,56,Average,51,Average,47,Strong,58,Average,53,96.9,1.2,95,100,88.2,77.6,69.5,73.2,72,70.7,67.5,61.3,62.5,53.8,19.2,30.8,28.4,29,0.7,0.1,44.4,54.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,243,41.74287191,-87.70571301
610221,Daniel Webster Elementary School,ES,Not on Probation,No,Average,48,56,Very Strong,81,Strong,66,Average,46,Average,44,Weak,45,Strong,55,94.8,5.7,97.2,100,81.6,45.9,37,37,56.6,63.3,44.2,26.9,57.8,58.8,2.6,37.5,25.9,21,2,0.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,370,41.86988904,-87.72748159
609746,Kenwood Academy High School,HS,Not on Probation,No,Strong,63,NDA,Average,48,Average,56,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,88.4,5.9,95.3,99.4,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,60.2,75,69.5,31,-1.1,-0.5,81.2,49,15.6,15.1,16.8,16.9,1.3,19.1,2.3,26.8,69.5,79.7,1852,41.80375479,-87.59038395
609682,Ellen H Richards Career Academy High School,HS,Probation,No,Weak,30,23,Weak,32,Very Weak,19,Average,42,Weak,34,Weak,43,Average,47,90.6,17.3,95.7,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,11.8,12,13.1,12.8,1,14,0.9,5.5,57.3,43.1,473,41.80285552,-87.66224052
609974,Hawthorne Elementary Scholastic Academy,ES,Not on Probation,Yes,Very Strong,92,88,Strong,61,Average,56,Very Strong,90,Very Strong,84,Strong,58,Average,52,96.9,1.2,96.5,100,85.3,56.9,82.7,83.3,58.6,62.5,89.1,87.4,65.1,62.9,79,80.6,75.1,66,1.8,2.2,98.4,91.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,569,41.94228994,-87.65767253
610499,Collins Academy High School,HS,Not on Probation,No,Strong,60,42,Average,51,Average,46,Average,47,Average,48,Strong,54,Strong,56,91.4,2.9,96.6,98.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,12.5,12.5,14.2,14.1,1.6,15.6,1.4,20.5,NDA,NDA,409,41.86416169,-87.70200761
609990,South Loop Elementary School,ES,Not on Probation,No,Very Strong,84,66,Weak,34,Weak,36,Average,57,Average,46,Strong,54,Weak,46,95.3,12.7,97.2,100,89,70.1,81.7,80.1,63.5,66.8,72,68.7,70.9,71.6,27.3,40.9,54.2,48.8,1,1.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,795,41.86685634,-87.62865124
610264,Walter Reed Elementary School,ES,Probation,No,Weak,29,NDA,Strong,62,Strong,68,NDA,NDA,NDA,NDA,Average,47,Average,51,92.4,75.5,93.2,100,NDA,NDA,43.2,34.1,65.9,65.9,66,20,93.6,75.6,0,5.3,28.6,9.9,2,-0.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,44,41.77839545,-87.63515406
609679,Charles Allen Prosser Career Academy High School,HS,Not on Probation,No,Average,59,47,Average,53,Average,51,Weak,37,Average,44,Weak,46,Weak,45,86,9.7,94.4,99.4,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,15.5,15.1,16.3,16.2,0.7,17.9,1.6,27.7,78.7,58,1415,41.92003613,-87.76108432
609797,Jacob Beidler Elementary School,ES,Not on Probation,No,Strong,63,NDA,Strong,70,Average,58,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,95.4,0.7,96.6,100,70.7,54.1,30,17.3,55.4,70.7,24.8,24.3,50.7,56.2,3.8,7.5,14.3,5.1,0.5,0.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,411,41.88529401,-87.70581859
609891,James R Doolittle Jr Elementary School,ES,Probation,No,Weak,30,NDA,Weak,25,Average,46,NDA,NDA,NDA,NDA,Weak,44,Average,47,91.4,134.8,94.7,97.7,55.6,50,15.9,3.7,40.6,32.4,7.4,24.5,39.8,54.9,11.8,35.3,2.2,1.1,-1.4,-0.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,306,41.8310921,-87.61291629
609693,George Westinghouse High School,HS,Not on Probation,No,Strong,74,72,Strong,77,Very Strong,80,Very Strong,86,Strong,71,Strong,54,Strong,60,93.6,2,96.8,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,16.1,16.9,NDA,17.1,1,NDA,NDA,NDA,NDA,NDA,828,41.88994963,-87.70734353
610515,Disney II Magnet School,ES,Not on Probation,No,NDA,,99,NDA,,NDA,,Strong,75,Average,53,Strong,62,Strong,58,97.3,0,96.5,100,84.6,NDA,76.5,79.4,63.4,63.7,NDA,NDA,NDA,NDA,NDA,NDA,57.8,52,0.6,2.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,363,41.95048055,-87.73060545
610034,Lawndale Elementary Community Academy,ES,Probation,No,NDA,,NDA,NDA,,NDA,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,91,18.8,94.8,98,43.4,NDA,17.2,10,34,44,21.1,15.9,45.2,47,0,2,3.3,4,-2.1,-2.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,508,41.86298683,-87.71300615
609759,Roberto Clemente Community Academy High School,HS,Probation,No,Average,44,31,Weak,39,Weak,34,Weak,28,Weak,25,NDA,NDA,NDA,NDA,69.6,20.6,94.2,99.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,12.6,12.3,14,13.3,0.7,15.4,1.4,12.5,49.5,41.5,1016,41.90262318,-87.68686934
609855,Walter S Christopher Elementary School,ES,Probation,No,NDA,,48,NDA,,NDA,,Strong,72,Strong,64,Average,52,Average,53,86.1,4,94.1,100,42.9,15.8,28.8,19,66.1,45.5,61.7,44.7,63,54.3,7.7,38.5,13.3,5.7,0.7,0.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,279,41.8016744,-87.68564411
609735,Edward Tilden Career Community Academy High School,HS,Probation,No,Weak,34,57,Average,45,Weak,37,Average,54,Weak,35,Average,51,Average,47,78.4,13,95.2,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,11.6,12,12.9,12.9,1.3,13.5,0.6,10.5,41.1,37,461,41.80751207,-87.64292985
610284,New Field Elementary School,ES,Not on Probation,No,NDA,,NDA,NDA,,NDA,,NDA,NDA,NDA,NDA,Average,51,Strong,56,96.2,3.1,95.6,99,74.2,52.7,32.1,25.2,40.4,55.9,NDA,NDA,NDA,NDA,NDA,NDA,23.2,10.9,,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,696,42.00767533,-87.67315753
610263,John Foster Dulles Elementary School,ES,Probation,No,Average,42,22,Average,53,Average,42,Weak,32,Weak,21,Average,51,Strong,55,94.1,28.2,97.3,100,91.7,NDA,16.9,19.9,42.3,47.4,15.5,13.1,61.9,48.8,2.5,5.1,9.1,3.8,1.4,0.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,537,41.779797,-87.61717494
609906,Robert Emmet Elementary School,ES,Not on Probation,No,Weak,37,NDA,Strong,64,Strong,71,NDA,NDA,NDA,NDA,Average,51,Strong,54,89.8,30.1,94.8,100,68.1,67.4,28.8,17,48,67.3,15.1,27.4,56.9,63.4,8.9,20,12.9,13.3,1,1.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,460,41.88037642,-87.76327497
609798,Hiram H Belding Elementary School,ES,Not on Probation,No,Strong,64,63,Strong,67,Strong,69,Average,49,Average,51,Average,53,Average,52,95,21.3,96.2,98.6,80,78.6,46.2,40.4,50.3,45.7,55.6,54.6,54.5,54.2,36.8,49.1,27.3,21.4,-0.8,-0.5,46.4,57.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,672,41.95890499,-87.73398223
610348,Nathan R Goldblatt Elementary School,ES,Probation,No,Average,49,NDA,Very Strong,80,Very Strong,99,NDA,NDA,NDA,NDA,Average,53,Strong,58,92.9,57.7,95.6,100,66.7,56,44.7,17.2,56.8,69.3,55.1,23.5,67.7,31.3,NDA,NDA,11.7,7.5,0.7,-1.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,268,41.87778081,-87.73273021
610227,Eli Whitney Elementary School,ES,Not on Probation,Yes,Average,44,NDA,Average,49,Average,53,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,95.8,11.6,95.2,97.6,68.7,26.5,30.3,26.1,54.5,60.8,41.5,29.2,55.3,54.3,6.8,12.6,15,9.4,-0.1,0.7,9.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1133,41.84006197,-87.7255084
610088,Wolfgang A Mozart Elementary School,ES,Not on Probation,No,Average,41,NDA,Average,56,Weak,32,NDA,NDA,NDA,NDA,Average,50,Strong,54,95.2,3.6,96.4,100,39.8,10.1,28.7,34.2,51.1,48.2,46.7,32.6,74.7,64,NDA,NDA,12,11,0.4,0.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,748,41.92092734,-87.72192541
609864,John W Cook Elementary School,ES,Probation,No,NDA,,NDA,NDA,,NDA,,NDA,NDA,NDA,NDA,Weak,45,Average,47,94,26,94,100,57.1,36,21.5,12.7,42.4,55.4,41.2,31.8,68.7,68.2,1.7,6.8,6.4,4.6,0.8,0.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,482,41.74526284,-87.6598119
610052,Horace Mann Elementary School,ES,Probation,No,Weak,28,31,Weak,31,Weak,30,Weak,31,Weak,24,Weak,44,Weak,46,92.6,44.4,94.5,100,46.9,30.2,12.8,16.5,49.7,46.2,23.3,23.3,57.2,51,6.4,27.7,3.4,3.4,-0.7,0.1,19.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,472,41.74830012,-87.57485274
609993,Agustin Lara Elementary Academy,ES,Not on Probation,No,Average,56,44,Average,45,Weak,37,Strong,65,Average,48,Average,53,Strong,58,95.5,10.4,95.8,100,76.9,NDA,26,24.7,61.8,49.7,39.2,27.2,69.7,60.6,9.1,18.2,11.1,9.6,0.9,2.4,42.9,25,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,556,41.8097569,-87.6721446
